Data da Venda,Ordem de Compra,SKU,ID Cliente,Qtd Vendida,ID Loja
2021-06-16,SO50930,HL1001,17950,1,193
2021-06-16,SO50931,HL1008,16569,1,124
2021-06-16,SO50935,HL1005,15980,1,176
2021-06-16,SO50932,HL1004,17885,1,199
2021-06-16,SO50933,HL1023,19922,1,199
2021-06-16,SO50936,HL1022,24605,1,199
2021-06-17,SO50938,HL1001,17983,1,199
2021-06-17,SO50939,HL1001,17897,1,199
2021-06-17,SO50944,HL1003,16169,1,199
2021-06-17,SO50937,HL1001,27508,1,199
2021-06-17,SO50945,HL1023,24478,1,199
2021-06-17,SO50942,HL1009,11429,1,199
2021-06-17,SO50941,HL1020,19517,1,199
2021-06-17,SO50943,HL1009,15784,1,199
2021-06-17,SO50946,HL1021,25243,1,199
2021-06-18,SO50953,HL1011,14464,1,199
2021-06-18,SO50954,HL1012,16161,1,199
2021-06-18,SO50949,HL1007,19070,1,199
2021-06-18,SO50948,HL1006,19037,1,199
2021-06-18,SO50950,HL1023,11576,1,199
2021-06-18,SO50952,HL1010,15994,1,199
2021-06-18,SO50951,HL1005,13557,1,199
2021-06-18,SO50947,HL1005,27527,1,199
2021-06-19,SO50964,HL1008,12858,1,199
2021-06-19,SO50957,HL1012,17932,1,199
2021-06-19,SO50962,HL1020,16937,1,199
2021-06-19,SO50961,HL1012,16580,1,199
2021-06-19,SO50968,HL1023,15968,1,199
2021-06-19,SO50965,HL1012,15952,1,199
2021-06-19,SO50967,HL1019,15965,1,199
2021-06-19,SO50956,HL1015,27554,1,308
2021-06-19,SO50959,HL1013,16560,1,308
2021-06-19,SO50963,HL1023,13404,1,308
2021-06-19,SO50966,HL1010,15954,1,308
2021-06-19,SO50960,HL1018,17986,1,308
2021-06-19,SO50955,HL1006,27468,1,308
2021-06-20,SO50972,HL1004,25229,1,308
2021-06-20,SO50975,HL1021,15788,1,308
2021-06-20,SO50977,HL1008,16157,1,308
2021-06-20,SO50969,HL1019,27460,1,308
2021-06-20,SO50974,HL1001,14470,1,308
2021-06-20,SO50978,HL1015,24503,1,308
2021-06-20,SO50970,HL1014,27574,1,308
2021-06-20,SO50971,HL1002,21545,1,308
2021-06-20,SO50976,HL1024,15793,1,308
2021-06-20,SO50973,HL1014,27602,1,308
2021-06-21,SO50988,HL1015,16164,1,308
2021-06-21,SO50986,HL1009,14485,1,308
2021-06-21,SO50990,HL1012,24505,1,308
2021-06-21,SO50991,HL1008,24585,1,308
2021-06-21,SO50980,HL1018,27540,1,308
2021-06-21,SO50984,HL1015,19902,1,308
2021-06-21,SO50979,HL1005,27459,1,308
2021-06-21,SO50983,HL1015,21516,1,308
2021-06-21,SO50982,HL1008,19073,1,308
2021-06-21,SO50985,HL1019,14481,1,308
2021-06-21,SO50993,HL1001,27472,1,308
2021-06-21,SO50987,HL1005,14495,1,200
2021-06-21,SO50994,HL1008,27485,1,200
2021-06-21,SO50989,HL1001,24482,1,200
2021-06-21,SO50992,HL1024,27471,1,200
2021-06-22,SO50997,HL1020,17984,1,200
2021-06-22,SO50999,HL1023,19504,1,200
2021-06-22,SO50995,HL1005,27523,1,200
2021-06-22,SO50996,HL1014,27544,1,200
2021-06-22,SO51000,HL1020,27470,1,200
2021-06-22,SO50998,HL1007,19316,1,200
2021-06-23,SO51009,HL1019,16029,1,200
2021-06-23,SO51006,HL1008,14461,1,200
2021-06-23,SO51002,HL1011,17976,1,200
2021-06-23,SO51005,HL1015,15990,1,200
2021-06-23,SO51001,HL1014,27467,1,200
2021-06-23,SO51007,HL1014,25234,1,200
2021-06-23,SO51008,HL1023,15830,1,200
2021-06-23,SO51003,HL1017,18005,1,200
2021-06-23,SO51004,HL1021,13978,1,200
2021-06-24,SO51012,HL1009,12846,1,200
2021-06-24,SO51011,HL1024,16551,1,200
2021-06-24,SO51010,HL1019,27546,1,200
2021-06-24,SO51013,HL1009,11577,1,200
2021-06-24,SO51014,HL1007,11583,1,200
2021-06-24,SO51018,HL1015,15751,1,200
2021-06-24,SO51016,HL1008,19899,1,200
2021-06-24,SO51020,HL1021,16159,1,200
2021-06-24,SO51017,HL1019,15987,1,200
2021-06-24,SO51015,HL1015,17891,1,200
2021-06-25,SO51026,HL1018,25228,1,200
2021-06-25,SO51022,HL1013,11483,1,254
2021-06-25,SO51027,HL1001,15765,1,281
2021-06-25,SO51029,HL1013,24475,1,270
2021-06-25,SO51024,HL1003,21029,1,252
2021-06-25,SO51023,HL1001,13517,1,298
2021-06-25,SO51025,HL1001,25226,1,292
2021-06-25,SO51028,HL1005,24587,1,275
2021-06-25,SO51021,HL1008,16532,1,301
2021-06-26,SO51031,HL1005,13562,1,254
2021-06-26,SO51037,HL1002,21668,1,301
2021-06-26,SO51030,HL1003,27524,1,260
2021-06-26,SO51034,HL1005,24485,1,257
2021-06-26,SO51032,HL1013,15949,1,281
2021-06-26,SO51035,HL1001,27486,1,296
2021-06-26,SO51036,HL1008,25240,1,256
2021-06-26,SO51033,HL1015,16339,1,299
2021-06-27,SO51040,HL1020,19036,1,252
2021-06-27,SO51042,HL1018,16566,1,292
2021-06-27,SO51039,HL1007,17952,1,265
2021-06-27,SO51049,HL1009,15802,1,254
2021-06-27,SO51041,HL1015,16559,1,267
2021-06-27,SO51044,HL1018,17985,1,302
2021-06-27,SO51047,HL1008,15755,1,295
2021-06-27,SO51043,HL1015,19049,1,270
2021-06-27,SO51048,HL1005,15757,1,254
2021-06-27,SO51038,HL1019,27559,1,281
2021-06-27,SO51046,HL1007,13976,1,299
2021-06-27,SO51050,HL1019,15832,1,268
2021-06-27,SO51045,HL1009,12833,1,256
2021-06-28,SO51059,HL1009,15734,1,299
2021-06-28,SO51054,HL1005,11547,1,293
2021-06-28,SO51053,HL1023,11480,1,296
2021-06-28,SO51057,HL1007,15985,1,302
2021-06-28,SO51056,HL1015,13949,1,298
2021-06-28,SO51060,HL1023,15756,1,264
2021-06-28,SO51063,HL1015,27500,1,269
2021-06-28,SO51061,HL1007,24604,1,272
2021-06-28,SO51051,HL1020,27568,1,259
2021-06-28,SO51058,HL1012,14472,1,270
2021-06-28,SO51052,HL1005,17998,1,295
2021-06-28,SO51062,HL1007,27494,1,301
2021-06-28,SO51055,HL1010,19943,1,275
2021-06-29,SO51066,HL1015,27556,1,295
2021-06-29,SO51064,HL1008,27521,1,302
2021-06-29,SO51067,HL1024,15992,1,268
2021-06-29,SO51068,HL1012,15801,1,257
2021-06-29,SO51069,HL1003,16180,1,281
2021-06-29,SO51065,HL1012,27539,1,272
2021-06-29,SO51070,HL1008,24477,1,259
2021-06-30,SO51074,HL1020,13407,1,272
2021-06-30,SO51079,HL1013,16156,1,257
2021-06-30,SO51075,HL1005,12850,1,257
2021-06-30,SO51076,HL1015,15959,1,256
2021-06-30,SO51078,HL1015,15786,1,267
2021-06-30,SO51077,HL1009,15729,1,278
2021-06-30,SO51080,HL1018,24602,1,272
2021-06-30,SO51072,HL1009,27571,1,295
2021-06-30,SO51073,HL1006,19058,1,299
2021-06-30,SO51071,HL1001,21655,1,253
2021-07-01,SO51176,HL1002,18239,1,297
2021-07-01,SO51176,HL1008,18239,1,307
2021-07-01,SO51188,HL1018,12657,1,307
2021-07-01,SO51179,HL1009,22430,2,307
2021-07-01,SO51179,HL1007,22430,1,307
2021-07-01,SO51179,HL1015,22430,1,307
2021-07-01,SO51179,HL1021,22430,1,307
2021-07-01,SO51185,HL1012,27767,3,307
2021-07-01,SO51185,HL1001,27767,1,307
2021-07-01,SO51185,HL1009,27767,1,307
2021-07-01,SO51177,HL1020,27873,1,307
2021-07-01,SO51177,HL1015,27873,1,307
2021-07-01,SO51180,HL1023,16313,2,307
2021-07-01,SO51180,HL1023,16313,1,307
2021-07-01,SO51180,HL1001,16313,1,307
2021-07-01,SO51180,HL1021,16313,1,307
2021-07-01,SO51180,HL1013,16313,1,307
2021-07-01,SO51187,HL1012,22261,2,307
2021-07-01,SO51187,HL1024,22261,1,307
2021-07-01,SO51186,HL1023,24339,1,310
2021-07-01,SO51181,HL1009,12132,2,310
2021-07-01,SO51181,HL1021,12132,1,310
2021-07-01,SO51181,HL1005,12132,1,310
2021-07-01,SO51181,HL1009,12132,1,310
2021-07-01,SO51182,HL1001,22998,1,310
2021-07-01,SO51182,HL1009,22998,1,310
2021-07-01,SO51178,HL1007,11245,2,310
2021-07-01,SO51178,HL1008,11245,2,310
2021-07-01,SO51178,HL1014,11245,1,310
2021-07-01,SO51183,HL1015,20662,1,310
2021-07-01,SO51183,HL1002,20662,1,310
2021-07-01,SO51184,HL1005,11263,2,310
2021-07-01,SO51184,HL1023,11263,1,310
2021-07-01,SO51184,HL1015,11263,1,310
2021-07-01,SO51184,HL1021,11263,1,310
2021-07-02,SO51194,HL1020,11089,2,310
2021-07-02,SO51194,HL1003,11089,1,310
2021-07-02,SO51194,HL1018,11089,1,310
2021-07-02,SO51196,HL1001,18906,2,306
2021-07-02,SO51196,HL1018,18906,2,306
2021-07-02,SO51196,HL1005,18906,1,306
2021-07-02,SO51196,HL1015,18906,1,306
2021-07-02,SO51196,HL1013,18906,1,306
2021-07-02,SO51202,HL1024,26864,1,306
2021-07-02,SO51202,HL1009,26864,1,306
2021-07-02,SO51191,HL1009,12390,2,306
2021-07-02,SO51191,HL1023,12390,2,306
2021-07-02,SO51191,HL1005,12390,1,306
2021-07-02,SO51191,HL1019,12390,1,306
2021-07-02,SO51190,HL1011,20824,3,306
2021-07-02,SO51190,HL1024,20824,2,306
2021-07-02,SO51190,HL1013,20824,1,306
2021-07-02,SO51199,HL1003,21440,2,306
2021-07-02,SO51199,HL1018,21440,2,306
2021-07-02,SO51199,HL1007,21440,2,306
2021-07-02,SO51199,HL1019,21440,1,306
2021-07-02,SO51201,HL1001,27820,1,306
2021-07-02,SO51201,HL1008,27820,1,306
2021-07-02,SO51193,HL1013,11020,2,306
2021-07-02,SO51193,HL1005,11020,1,306
2021-07-02,SO51197,HL1020,11448,2,306
2021-07-02,SO51197,HL1023,11448,2,309
2021-07-02,SO51197,HL1008,11448,2,309
2021-07-02,SO51197,HL1019,11448,1,309
2021-07-02,SO51192,HL1015,11241,1,309
2021-07-02,SO51192,HL1019,11241,1,309
2021-07-02,SO51195,HL1005,14066,2,309
2021-07-02,SO51195,HL1013,14066,1,309
2021-07-02,SO51195,HL1001,14066,1,309
2021-07-02,SO51189,HL1011,16688,2,309
2021-07-02,SO51189,HL1008,16688,1,309
2021-07-02,SO51189,HL1023,16688,1,309
2021-07-03,SO51217,HL1013,11449,3,309
2021-07-03,SO51217,HL1015,11449,2,309
2021-07-03,SO51217,HL1013,11449,1,309
2021-07-03,SO51217,HL1019,11449,1,309
2021-07-03,SO51205,HL1007,11240,3,309
2021-07-03,SO51205,HL1010,11240,2,309
2021-07-03,SO51205,HL1023,11240,1,309
2021-07-03,SO51205,HL1009,11240,1,309
2021-07-03,SO51216,HL1001,11117,2,309
2021-07-03,SO51216,HL1012,11117,2,215
2021-07-03,SO51216,HL1006,11117,2,246
2021-07-03,SO51216,HL1005,11117,1,213
2021-07-03,SO51216,HL1014,11117,1,224
2021-07-03,SO51208,HL1001,23234,1,210
2021-07-03,SO51208,HL1008,23234,1,217
2021-07-03,SO51211,HL1018,13841,2,202
2021-07-03,SO51211,HL1009,13841,1,235
2021-07-03,SO51222,HL1007,25641,1,239
2021-07-03,SO51222,HL1015,25641,1,218
2021-07-03,SO51218,HL1008,11943,1,211
2021-07-03,SO51207,HL1012,11338,2,202
2021-07-03,SO51207,HL1011,11338,2,203
2021-07-03,SO51207,HL1011,11338,1,220
2021-07-03,SO51207,HL1009,11338,1,230
2021-07-03,SO51206,HL1021,11400,3,208
2021-07-03,SO51206,HL1005,11400,2,244
2021-07-03,SO51206,HL1001,11400,2,243
2021-07-03,SO51206,HL1005,11400,1,238
2021-07-03,SO51219,HL1024,25086,2,205
2021-07-03,SO51219,HL1024,25086,2,231
2021-07-03,SO51219,HL1003,25086,2,208
2021-07-03,SO51219,HL1023,25086,1,247
2021-07-03,SO51219,HL1023,25086,1,204
2021-07-03,SO51220,HL1005,21575,2,242
2021-07-03,SO51220,HL1005,21575,1,209
2021-07-03,SO51215,HL1001,11108,1,239
2021-07-03,SO51215,HL1008,11108,1,209
2021-07-03,SO51209,HL1015,13059,1,237
2021-07-03,SO51209,HL1015,13059,1,201
2021-07-03,SO51209,HL1018,13059,1,233
2021-07-03,SO51209,HL1018,13059,1,227
2021-07-03,SO51223,HL1009,26826,2,200
2021-07-03,SO51223,HL1001,26826,2,200
2021-07-03,SO51223,HL1013,26826,2,199
2021-07-03,SO51223,HL1009,26826,1,199
2021-07-03,SO51203,HL1001,18208,2,307
2021-07-03,SO51203,HL1023,18208,2,307
2021-07-03,SO51203,HL1007,18208,1,306
2021-07-03,SO51204,HL1009,13519,1,306
2021-07-03,SO51213,HL1019,28202,1,306
2021-07-03,SO51213,HL1007,28202,1,308
2021-07-03,SO51212,HL1003,24604,2,308
2021-07-03,SO51212,HL1015,24604,2,79
2021-07-03,SO51212,HL1001,24604,1,282
2021-07-03,SO51212,HL1001,24604,1,260
2021-07-03,SO51212,HL1015,24604,1,137
2021-07-03,SO51214,HL1019,19765,2,268
2021-07-03,SO51214,HL1005,19765,2,67
2021-07-03,SO51214,HL1024,19765,1,276
2021-07-03,SO51210,HL1009,11261,1,306
2021-07-03,SO51210,HL1001,11261,1,306
2021-07-03,SO51221,HL1013,12130,2,306
2021-07-03,SO51221,HL1018,12130,1,306
2021-07-03,SO51221,HL1015,12130,1,306
2021-07-04,SO51241,HL1012,21600,2,306
2021-07-04,SO51241,HL1019,21600,1,306
2021-07-04,SO51241,HL1001,21600,1,213
2021-07-04,SO51227,HL1013,25793,2,309
2021-07-04,SO51227,HL1007,25793,1,309
2021-07-04,SO51227,HL1007,25793,1,309
2021-07-04,SO51225,HL1012,20982,2,309
2021-07-04,SO51225,HL1018,20982,1,309
2021-07-04,SO51225,HL1008,20982,1,309
2021-07-04,SO51239,HL1013,11076,1,309
2021-07-04,SO51239,HL1004,11076,1,297
2021-07-04,SO51245,HL1001,12124,2,272
2021-07-04,SO51245,HL1024,12124,1,310
2021-07-04,SO51245,HL1008,12124,1,310
2021-07-04,SO51235,HL1011,11105,1,310
2021-07-04,SO51233,HL1013,18467,1,310
2021-07-04,SO51226,HL1024,22822,1,310
2021-07-04,SO51226,HL1013,22822,1,310
2021-07-04,SO51232,HL1021,11615,1,310
2021-07-04,SO51232,HL1011,11615,1,307
2021-07-04,SO51231,HL1023,11257,3,307
2021-07-04,SO51231,HL1015,11257,1,307
2021-07-04,SO51243,HL1009,25609,2,307
2021-07-04,SO51243,HL1019,25609,2,307
2021-07-04,SO51243,HL1007,25609,1,307
2021-07-04,SO51242,HL1001,19225,1,307
2021-07-04,SO51242,HL1005,19225,1,307
2021-07-04,SO51242,HL1015,19225,1,307
2021-07-04,SO51236,HL1009,11106,1,306
2021-07-04,SO51228,HL1021,11402,2,306
2021-07-04,SO51228,HL1001,11402,2,200
2021-07-04,SO51228,HL1007,11402,1,200
2021-07-04,SO51228,HL1007,11402,1,200
2021-07-04,SO51228,HL1009,11402,1,200
2021-07-04,SO51246,HL1009,25625,2,200
2021-07-04,SO51246,HL1008,25625,2,200
2021-07-04,SO51246,HL1019,25625,1,200
2021-07-04,SO51246,HL1002,25625,1,200
2021-07-04,SO51240,HL1009,23859,1,200
2021-07-04,SO51240,HL1001,23859,1,200
2021-07-04,SO51234,HL1015,28204,1,200
2021-07-04,SO51234,HL1001,28204,1,200
2021-07-04,SO51224,HL1007,11345,1,200
2021-07-04,SO51224,HL1021,11345,1,199
2021-07-04,SO51238,HL1003,11002,1,199
2021-07-04,SO51230,HL1013,11292,3,199
2021-07-04,SO51230,HL1009,11292,3,199
2021-07-04,SO51230,HL1020,11292,2,199
2021-07-04,SO51230,HL1021,11292,1,199
2021-07-04,SO51229,HL1020,20038,1,308
2021-07-04,SO51237,HL1022,11061,2,308
2021-07-04,SO51237,HL1015,11061,2,308
2021-07-04,SO51237,HL1009,11061,1,308
2021-07-04,SO51237,HL1001,11061,1,308
2021-07-04,SO51244,HL1018,29355,3,5
2021-07-04,SO51244,HL1008,29355,2,20
2021-07-04,SO51244,HL1006,29355,2,95
2021-07-04,SO51244,HL1012,29355,1,1
2021-07-05,SO51260,HL1007,25618,2,157
2021-07-05,SO51260,HL1008,25618,2,57
2021-07-05,SO51260,HL1001,25618,1,71
2021-07-05,SO51254,HL1001,20180,2,119
2021-07-05,SO51254,HL1001,20180,1,159
2021-07-05,SO51254,HL1016,20180,1,51
2021-07-05,SO51254,HL1018,20180,1,189
2021-07-05,SO51248,HL1013,12307,1,88
2021-07-05,SO51257,HL1015,19167,1,30
2021-07-05,SO51247,HL1015,11249,2,57
2021-07-05,SO51247,HL1021,11249,2,104
2021-07-05,SO51247,HL1019,11249,1,127
2021-07-05,SO51250,HL1009,19360,2,111
2021-07-05,SO51250,HL1008,19360,2,182
2021-07-05,SO51250,HL1013,19360,1,174
2021-07-05,SO51250,HL1010,19360,1,107
2021-07-05,SO51255,HL1006,23105,2,35
2021-07-05,SO51255,HL1013,23105,1,62
2021-07-05,SO51255,HL1001,23105,1,198
2021-07-05,SO51252,HL1008,15551,2,165
2021-07-05,SO51252,HL1005,15551,2,124
2021-07-05,SO51252,HL1001,15551,1,123
2021-07-05,SO51251,HL1001,11433,1,118
2021-07-05,SO51259,HL1009,11433,2,114
2021-07-05,SO51259,HL1015,11433,1,114
2021-07-05,SO51259,HL1018,11433,1,115
2021-07-05,SO51259,HL1005,11433,1,52
2021-07-05,SO51259,HL1009,11433,1,117
2021-07-05,SO51249,HL1015,11334,2,88
2021-07-05,SO51249,HL1009,11334,2,13
2021-07-05,SO51249,HL1015,11334,1,75
2021-07-05,SO51253,HL1018,22785,2,60
2021-07-05,SO51253,HL1007,22785,1,168
2021-07-05,SO51258,HL1015,18544,1,180
2021-07-05,SO51258,HL1023,18544,1,155
2021-07-05,SO51256,HL1005,11017,2,68
2021-07-05,SO51256,HL1015,11017,1,101
2021-07-05,SO51261,HL1001,12271,1,86
2021-07-05,SO51261,HL1009,12271,1,134
2021-07-06,SO51264,HL1001,11282,2,45
2021-07-06,SO51264,HL1019,11282,2,285
2021-07-06,SO51264,HL1024,11282,1,174
2021-07-06,SO51264,HL1002,11282,1,116
2021-07-06,SO51264,HL1024,11282,1,189
2021-07-06,SO51265,HL1015,11264,2,287
2021-07-06,SO51265,HL1024,11264,2,28
2021-07-06,SO51265,HL1009,11264,1,285
2021-07-06,SO51265,HL1009,11264,1,150
2021-07-06,SO51267,HL1008,11456,3,177
2021-07-06,SO51267,HL1005,11456,2,126
2021-07-06,SO51267,HL1015,11456,2,182
2021-07-06,SO51267,HL1007,11456,2,125
2021-07-06,SO51267,HL1012,11456,1,41
2021-07-06,SO51267,HL1002,11456,1,282
2021-07-06,SO51266,HL1013,28136,1,142
2021-07-06,SO51262,HL1015,11340,2,111
2021-07-06,SO51262,HL1020,11340,2,30
2021-07-06,SO51262,HL1009,11340,1,165
2021-07-06,SO51262,HL1003,11340,1,1
2021-07-06,SO51263,HL1015,21534,2,15
2021-07-06,SO51263,HL1021,21534,2,148
2021-07-06,SO51263,HL1018,21534,1,50
2021-07-06,SO51263,HL1008,21534,1,118
2021-07-07,SO51271,HL1020,16944,1,95
2021-07-07,SO51271,HL1001,16944,1,169
2021-07-07,SO51271,HL1009,16944,1,92
2021-07-07,SO51271,HL1022,16944,1,19
2021-07-07,SO51276,HL1007,11136,2,18
2021-07-07,SO51276,HL1008,11136,1,108
2021-07-07,SO51276,HL1015,11136,1,40
2021-07-07,SO51273,HL1024,19341,1,164
2021-07-07,SO51273,HL1021,19341,1,128
2021-07-07,SO51275,HL1009,11265,1,197
2021-07-07,SO51275,HL1018,11265,1,74
2021-07-07,SO51275,HL1021,11265,1,199
2021-07-07,SO51269,HL1001,16693,2,199
2021-07-07,SO51269,HL1024,16693,2,308
2021-07-07,SO51269,HL1015,16693,1,308
2021-07-07,SO51269,HL1015,16693,1,308
2021-07-07,SO51283,HL1013,24386,2,200
2021-07-07,SO51283,HL1003,24386,1,200
2021-07-07,SO51283,HL1021,24386,1,200
2021-07-07,SO51278,HL1006,27766,1,200
2021-07-07,SO51278,HL1001,27766,1,276
2021-07-07,SO51278,HL1005,27766,1,278
2021-07-07,SO51280,HL1005,18468,1,296
2021-07-07,SO51280,HL1007,18468,1,255
2021-07-07,SO51277,HL1023,11278,1,281
2021-07-07,SO51277,HL1009,11278,1,251
2021-07-07,SO51279,HL1008,20716,1,295
2021-07-07,SO51279,HL1002,20716,1,277
2021-07-07,SO51268,HL1015,18212,2,272
2021-07-07,SO51268,HL1021,18212,1,269
2021-07-07,SO51274,HL1007,25779,2,278
2021-07-07,SO51274,HL1009,25779,1,278
2021-07-07,SO51274,HL1020,25779,1,297
2021-07-07,SO51272,HL1008,19418,1,307
2021-07-07,SO51272,HL1002,19418,1,307
2021-07-07,SO51270,HL1023,11341,1,310
2021-07-07,SO51270,HL1015,11341,1,310
2021-07-07,SO51270,HL1008,11341,1,310
2021-07-07,SO51282,HL1009,11008,2,310
2021-07-07,SO51282,HL1009,11008,2,310
2021-07-07,SO51282,HL1023,11008,2,230
2021-07-07,SO51282,HL1012,11008,1,250
2021-07-07,SO51284,HL1008,22667,1,239
2021-07-07,SO51284,HL1018,22667,1,224
2021-07-07,SO51281,HL1018,18697,1,218
2021-07-08,SO51296,HL1003,19417,1,221
2021-07-08,SO51296,HL1002,19417,1,234
2021-07-08,SO51299,HL1009,14775,1,219
2021-07-08,SO51299,HL1002,14775,1,233
2021-07-08,SO51286,HL1024,16311,2,224
2021-07-08,SO51286,HL1001,16311,2,240
2021-07-08,SO51286,HL1008,16311,2,263
2021-07-08,SO51286,HL1012,16311,1,236
2021-07-08,SO51288,HL1018,11335,2,208
2021-07-08,SO51288,HL1021,11335,2,220
2021-07-08,SO51288,HL1015,11335,1,309
2021-07-08,SO51297,HL1013,29356,2,309
2021-07-08,SO51297,HL1001,29356,2,309
2021-07-08,SO51297,HL1023,29356,1,309
2021-07-08,SO51297,HL1008,29356,1,309
2021-07-08,SO51294,HL1008,17512,2,309
2021-07-08,SO51294,HL1018,17512,2,306
2021-07-08,SO51294,HL1023,17512,1,306
2021-07-08,SO51295,HL1019,24425,1,306
2021-07-08,SO51295,HL1005,24425,1,195
2021-07-08,SO51298,HL1001,27949,2,22
2021-07-08,SO51298,HL1007,27949,2,199
2021-07-08,SO51298,HL1021,27949,1,140
2021-07-08,SO51291,HL1015,11447,3,268
2021-07-08,SO51291,HL1008,11447,2,177
2021-07-08,SO51291,HL1005,11447,1,201
2021-07-08,SO51293,HL1001,11060,1,293
2021-07-08,SO51290,HL1021,11445,2,306
2021-07-08,SO51290,HL1024,11445,1,172
2021-07-08,SO51289,HL1012,11084,2,171
2021-07-08,SO51289,HL1019,11084,1,171
2021-07-08,SO51292,HL1001,11058,1,61
2021-07-08,SO51292,HL1013,11058,1,44
2021-07-08,SO51285,HL1018,12397,2,191
2021-07-08,SO51285,HL1024,12397,1,199
2021-07-08,SO51287,HL1019,24883,2,200
2021-07-08,SO51287,HL1013,24883,1,307
2021-07-08,SO51287,HL1005,24883,1,207
2021-07-09,SO51314,HL1023,26666,2,200
2021-07-09,SO51314,HL1009,26666,2,306
2021-07-09,SO51314,HL1009,26666,1,307
2021-07-09,SO51316,HL1011,19320,3,247
2021-07-09,SO51316,HL1024,19320,1,263
2021-07-09,SO51316,HL1001,19320,1,263
2021-07-09,SO51311,HL1015,22940,2,245
2021-07-09,SO51311,HL1024,22940,1,200
2021-07-09,SO51311,HL1021,22940,1,55
2021-07-09,SO51318,HL1021,22432,2,200
2021-07-09,SO51318,HL1004,22432,2,308
2021-07-09,SO51318,HL1009,22432,1,309
2021-07-09,SO51318,HL1018,22432,1,205
2021-07-09,SO51315,HL1002,11003,2,305
2021-07-09,SO51315,HL1021,11003,1,245
2021-07-09,SO51315,HL1024,11003,1,206
2021-07-09,SO51315,HL1005,11003,1,306
2021-07-09,SO51302,HL1001,16569,1,309
2021-07-09,SO51302,HL1024,16569,1,305
2021-07-09,SO51306,HL1005,11333,2,245
2021-07-09,SO51306,HL1015,11333,2,212
2021-07-09,SO51306,HL1011,11333,1,306
2021-07-09,SO51317,HL1001,26994,3,227
2021-07-09,SO51317,HL1005,26994,2,308
2021-07-09,SO51317,HL1018,26994,1,200
2021-07-09,SO51309,HL1018,15553,2,307
2021-07-09,SO51309,HL1021,15553,2,199
2021-07-09,SO51309,HL1015,15553,1,306
2021-07-09,SO51309,HL1015,15553,1,306
2021-07-09,SO51310,HL1015,11328,1,307
2021-07-09,SO51320,HL1001,24061,2,307
2021-07-09,SO51320,HL1023,24061,1,277
2021-07-09,SO51305,HL1001,11242,1,309
2021-07-09,SO51312,HL1015,28207,3,307
2021-07-09,SO51312,HL1002,28207,2,307
2021-07-09,SO51312,HL1021,28207,1,307
2021-07-09,SO51312,HL1023,28207,1,310
2021-07-09,SO51301,HL1018,14050,2,297
2021-07-09,SO51301,HL1013,14050,1,260
2021-07-09,SO51308,HL1023,18958,2,253
2021-07-09,SO51308,HL1014,18958,2,278
2021-07-09,SO51308,HL1005,18958,2,264
2021-07-09,SO51308,HL1010,18958,2,255
2021-07-09,SO51308,HL1014,18958,1,255
2021-07-09,SO51300,HL1015,16702,1,296
2021-07-09,SO51304,HL1005,17644,2,296
2021-07-09,SO51304,HL1002,17644,1,255
2021-07-09,SO51307,HL1023,11336,3,252
2021-07-09,SO51307,HL1003,11336,2,264
2021-07-09,SO51307,HL1009,11336,1,259
2021-07-09,SO51307,HL1001,11336,1,264
2021-07-09,SO51303,HL1007,13774,2,265
2021-07-09,SO51303,HL1023,13774,1,277
2021-07-09,SO51303,HL1003,13774,1,293
2021-07-09,SO51319,HL1007,28758,2,261
2021-07-09,SO51319,HL1003,28758,2,141
2021-07-09,SO51319,HL1021,28758,1,167
2021-07-09,SO51313,HL1006,28203,1,184
2021-07-10,SO51325,HL1013,11083,1,32
2021-07-10,SO51325,HL1019,11083,1,3
2021-07-10,SO51325,HL1009,11083,1,55
2021-07-10,SO51325,HL1015,11083,1,172
2021-07-10,SO51334,HL1024,19335,1,284
2021-07-10,SO51334,HL1007,19335,1,3
2021-07-10,SO51323,HL1001,11332,1,154
2021-07-10,SO51323,HL1001,11332,1,44
2021-07-10,SO51329,HL1003,26312,2,46
2021-07-10,SO51329,HL1001,26312,2,191
2021-07-10,SO51329,HL1008,26312,1,3
2021-07-10,SO51329,HL1020,26312,1,120
2021-07-10,SO51322,HL1015,12296,2,120
2021-07-10,SO51322,HL1002,12296,1,172
2021-07-10,SO51331,HL1015,24403,2,103
2021-07-10,SO51331,HL1007,24403,1,46
2021-07-10,SO51324,HL1020,11155,1,84
2021-07-10,SO51335,HL1011,21004,1,3
2021-07-10,SO51335,HL1013,21004,1,169
2021-07-10,SO51326,HL1001,25723,1,46
2021-07-10,SO51326,HL1018,25723,1,73
2021-07-10,SO51328,HL1011,26655,1,3
2021-07-10,SO51327,HL1019,27745,3,44
2021-07-10,SO51327,HL1003,27745,2,184
2021-07-10,SO51327,HL1018,27745,1,19
2021-07-10,SO51327,HL1005,27745,1,4
2021-07-10,SO51330,HL1023,28298,1,78
2021-07-10,SO51330,HL1001,28298,1,199
2021-07-10,SO51321,HL1015,18246,3,199
2021-07-10,SO51321,HL1013,18246,1,308
2021-07-10,SO51333,HL1010,22631,2,308
2021-07-10,SO51333,HL1018,22631,2,308
2021-07-10,SO51333,HL1002,22631,1,308
2021-07-10,SO51332,HL1023,21439,1,200
2021-07-11,SO51352,HL1012,11093,3,200
2021-07-11,SO51352,HL1020,11093,2,48
2021-07-11,SO51352,HL1007,11093,1,168
