Data da Venda,Ordem de Compra,SKU,ID Cliente,Qtd Vendida,ID Loja
2022-01-10,SO61831,HL224,12183,1,144
2022-01-10,SO61823,HL216,20795,2,139
2022-01-10,SO61794,HL75,15080,1,167
2022-01-10,SO61826,HL167,27843,3,126
2022-01-10,SO61826,HL216,27843,2,188
2022-01-10,SO61826,HL225,27843,1,12
2022-01-10,SO61849,HL167,26202,3,2
2022-01-10,SO61849,HL225,26202,3,88
2022-01-10,SO61849,HL216,26202,1,180
2022-01-10,SO61849,HL271,26202,1,63
2022-01-10,SO61788,HL216,26558,2,151
2022-01-10,SO61788,HL167,26558,1,175
2022-01-10,SO61843,HL217,28662,2,187
2022-01-10,SO61843,HL228,28662,2,14
2022-01-10,SO61843,HL264,28662,1,159
2022-01-10,SO61810,HL161,18753,1,116
2022-01-10,SO61810,HL178,18753,1,40
2022-01-10,SO61824,HL228,28687,2,70
2022-01-10,SO61785,HL215,16165,3,168
2022-01-10,SO61785,HL167,16165,2,116
2022-01-10,SO61785,HL171,16165,2,196
2022-01-10,SO61785,HL223,16165,1,114
2022-01-10,SO61841,HL178,23429,1,77
2022-01-10,SO61841,HL267,23429,1,86
2022-01-10,SO61844,HL6,26075,2,181
2022-01-10,SO61844,HL251,26075,1,131
2022-01-10,SO61816,HL215,16542,2,49
2022-01-10,SO61816,HL2,16542,1,173
2022-01-10,SO61842,HL172,13626,3,49
2022-01-10,SO61842,HL164,13626,2,288
2022-01-10,SO61842,HL165,13626,2,147
2022-01-10,SO61842,HL77,13626,1,62
2022-01-10,SO61842,HL174,13626,1,149
2022-01-10,SO61848,HL5,25980,1,39
2022-01-10,SO61848,HL251,25980,1,147
2022-01-10,SO61852,HL164,17559,2,125
2022-01-10,SO61852,HL166,17559,2,115
2022-01-10,SO61852,HL2,17559,1,154
2022-01-10,SO61852,HL267,17559,1,74
2022-01-10,SO61805,HL6,28021,3,134
2022-01-10,SO61805,HL161,28021,1,67
2022-01-10,SO61838,HL6,14498,2,186
2022-01-10,SO61838,HL164,14498,2,86
2022-01-10,SO61838,HL8,14498,1,290
2022-01-10,SO61838,HL75,14498,1,193
2022-01-10,SO61838,HL165,14498,1,78
2022-01-10,SO61791,HL216,18305,2,288
2022-01-10,SO61791,HL227,18305,1,93
2022-01-10,SO61799,HL216,29234,2,127
2022-01-10,SO61799,HL226,29234,2,135
2022-01-10,SO61798,HL171,29160,2,43
2022-01-10,SO61798,HL216,29160,2,126
2022-01-10,SO61790,HL216,16681,2,42
2022-01-10,SO61790,HL227,16681,1,83
2022-01-10,SO61840,HL167,28499,3,113
2022-01-10,SO61840,HL217,28499,2,149
2022-01-10,SO61840,HL228,28499,2,35
2022-01-10,SO61840,HL259,28499,1,27
2022-01-10,SO61854,HL217,28549,2,290
2022-01-10,SO61854,HL228,28549,2,52
2022-01-10,SO61854,HL262,28549,1,119
2022-01-10,SO61796,HL152,15116,2,148
2022-01-10,SO61796,HL172,15116,2,143
2022-01-10,SO61796,HL76,15116,1,135
2022-01-10,SO61807,HL164,17696,2,22
2022-01-10,SO61807,HL5,17696,1,119
2022-01-10,SO61789,HL170,17501,1,18
2022-01-10,SO61847,HL166,25973,2,96
2022-01-10,SO61847,HL261,25973,1,28
2022-01-10,SO61820,HL215,20798,2,30
2022-01-10,SO61820,HL2,20798,1,100
2022-01-10,SO61820,HL175,20798,1,95
2022-01-10,SO61820,HL223,20798,1,177
2022-01-10,SO61828,HL217,26226,2,14
2022-01-10,SO61833,HL1,12238,1,98
2022-01-10,SO61835,HL167,14577,3,69
2022-01-10,SO61835,HL215,14577,2,143
2022-01-10,SO61835,HL223,14577,1,181
2022-01-10,SO61835,HL277,14577,1,68
2022-01-10,SO61808,HL164,17532,2,102
2022-01-10,SO61850,HL1,22717,1,195
2022-01-10,SO61850,HL292,22717,1,96
2022-01-10,SO61837,HL152,12198,3,108
2022-01-10,SO61837,HL164,12198,3,193
2022-01-10,SO61837,HL172,12198,3,7
2022-01-10,SO61837,HL165,12198,2,288
2022-01-10,SO61837,HL1,12198,1,10
2022-01-10,SO61837,HL77,12198,1,36
2022-01-10,SO61784,HL215,18715,2,18
2022-01-10,SO61784,HL223,18715,2,170
2022-01-10,SO61784,HL2,18715,1,150
2022-01-10,SO61836,HL154,19730,3,105
2022-01-10,SO61836,HL165,19730,2,173
2022-01-10,SO61836,HL1,19730,1,109
2022-01-10,SO61836,HL164,19730,1,291
2022-01-10,SO61836,HL281,19730,1,87
2022-01-10,SO61804,HL165,23475,2,86
2022-01-10,SO61804,HL172,23475,2,7
2022-01-10,SO61804,HL215,23475,2,151
2022-01-10,SO61804,HL223,23475,2,18
2022-01-10,SO61804,HL174,23475,1,94
2022-01-10,SO61787,HL7,17077,1,36
2022-01-10,SO61793,HL7,21540,1,141
2022-01-10,SO61793,HL274,21540,1,166
2022-01-10,SO61800,HL215,11330,2,24
2022-01-10,SO61800,HL222,11330,2,4
2022-01-10,SO61800,HL10,11330,1,98
2022-01-10,SO61851,HL164,19874,3,137
2022-01-10,SO61851,HL5,19874,1,177
2022-01-10,SO61851,HL92,19874,1,38
2022-01-10,SO61851,HL166,19874,1,23
2022-01-10,SO61817,HL216,28398,2,47
2022-01-10,SO61817,HL1,28398,1,187
2022-01-10,SO61817,HL227,28398,1,157
2022-01-10,SO61801,HL215,12959,2,88
2022-01-10,SO61801,HL223,12959,2,94
2022-01-10,SO61786,HL6,27363,2,166
2022-01-10,SO61786,HL163,27363,1,14
2022-01-10,SO61786,HL178,27363,1,51
2022-01-10,SO61818,HL215,20565,2,92
2022-01-10,SO61818,HL222,20565,2,196
2022-01-10,SO61818,HL1,20565,1,199
2022-01-10,SO61822,HL6,22588,3,199
2022-01-10,SO61822,HL164,22588,2,199
2022-01-10,SO61822,HL1,22588,1,199
2022-01-10,SO61806,HL10,19688,1,199
2022-01-10,SO61806,HL162,19688,1,199
2022-01-10,SO61839,HL228,17767,1,199
2022-01-10,SO61839,HL272,17767,1,199
2022-01-10,SO61830,HL215,11309,2,199
2022-01-10,SO61830,HL224,11309,1,199
2022-01-11,SO61879,HL10,14455,1,199
2022-01-11,SO61879,HL163,14455,1,199
2022-01-11,SO61918,HL164,17116,2,199
2022-01-11,SO61918,HL8,17116,1,199
2022-01-11,SO61918,HL166,17116,1,199
2022-01-11,SO61918,HL269,17116,1,199
2022-01-11,SO61856,HL164,11118,3,199
2022-01-11,SO61856,HL171,11118,2,199
2022-01-11,SO61856,HL165,11118,1,199
2022-01-11,SO61856,HL174,11118,1,199
2022-01-11,SO61888,HL216,25689,2,308
2022-01-11,SO61888,HL167,25689,1,308
2022-01-11,SO61910,HL282,12250,1,308
2022-01-11,SO61883,HL172,21447,2,308
2022-01-11,SO61867,HL225,27461,2,308
2022-01-11,SO61867,HL5,27461,1,308
2022-01-11,SO61867,HL9,27461,1,308
2022-01-11,SO61867,HL216,27461,1,308
2022-01-11,SO61885,HL172,16198,2,308
2022-01-11,SO61885,HL160,16198,1,308
2022-01-11,SO61908,HL166,17353,3,308
2022-01-11,SO61908,HL164,17353,2,308
2022-01-11,SO61908,HL86,17353,1,308
2022-01-11,SO61920,HL6,11766,3,308
2022-01-11,SO61920,HL166,11766,3,308
2022-01-11,SO61920,HL164,11766,2,308
2022-01-11,SO61920,HL177,11766,1,308
2022-01-11,SO61920,HL263,11766,1,308
2022-01-11,SO61880,HL161,19246,1,308
2022-01-11,SO61874,HL168,23786,2,200
2022-01-11,SO61874,HL223,23786,2,200
2022-01-11,SO61899,HL164,12719,2,200
2022-01-11,SO61899,HL165,12719,2,200
2022-01-11,SO61884,HL154,15115,2,200
2022-01-11,SO61884,HL162,15115,1,200
2022-01-11,SO61865,HL217,28282,2,200
2022-01-11,SO61860,HL6,22302,2,200
2022-01-11,SO61860,HL176,22302,1,200
2022-01-11,SO61860,HL268,22302,1,200
2022-01-11,SO61859,HL5,15920,1,200
2022-01-11,SO61859,HL268,15920,1,200
2022-01-11,SO61886,HL167,13773,2,200
2022-01-11,SO61886,HL215,13773,2,200
2022-01-11,SO61886,HL224,13773,1,200
2022-01-11,SO61857,HL2,15783,1,200
2022-01-11,SO61890,HL167,26912,3,200
2022-01-11,SO61890,HL216,26912,2,200
2022-01-11,SO61890,HL225,26912,2,200
2022-01-11,SO61909,HL286,12248,1,200
2022-01-11,SO61858,HL175,14517,1,294
2022-01-11,SO61862,HL172,12270,3,275
2022-01-11,SO61862,HL74,12270,1,296
2022-01-11,SO61862,HL158,12270,1,251
2022-01-11,SO61902,HL168,15876,2,277
2022-01-11,SO61902,HL172,15876,2,302
2022-01-11,SO61902,HL75,15876,1,268
2022-01-11,SO61907,HL90,20450,1,277
2022-01-11,SO61878,HL162,18814,1,253
2022-01-11,SO61919,HL6,29086,2,269
2022-01-11,SO61919,HL177,29086,1,256
2022-01-11,SO61919,HL272,29086,1,295
2022-01-11,SO61913,HL75,11991,1,254
2022-01-11,SO61871,HL223,23692,2,296
2022-01-11,SO61871,HL171,23692,1,255
2022-01-11,SO61871,HL215,23692,1,267
2022-01-11,SO61894,HL1,12111,1,264
2022-01-11,SO61894,HL215,12111,1,257
2022-01-11,SO61894,HL224,12111,1,277
2022-01-11,SO61875,HL164,23261,2,260
2022-01-11,SO61875,HL165,23261,2,277
2022-01-11,SO61875,HL171,23261,1,259
2022-01-11,SO61875,HL174,23261,1,261
2022-01-11,SO61881,HL6,18673,2,254
2022-01-11,SO61881,HL7,18673,1,296
2022-01-11,SO61881,HL163,18673,1,260
2022-01-11,SO61916,HL1,20525,1,294
2022-01-11,SO61916,HL91,20525,1,265
2022-01-11,SO61866,HL216,11505,2,253
2022-01-11,SO61866,HL226,11505,2,268
2022-01-11,SO61866,HL2,11505,1,255
2022-01-11,SO61873,HL164,17374,2,278
2022-01-11,SO61873,HL165,17374,2,276
2022-01-11,SO61873,HL171,17374,2,270
2022-01-11,SO61873,HL174,17374,1,277
2022-01-11,SO61911,HL77,13618,1,261
2022-01-11,SO61903,HL172,14470,2,272
2022-01-11,SO61903,HL215,14470,2,300
2022-01-11,SO61903,HL75,14470,1,294
2022-01-11,SO61903,HL224,14470,1,301
2022-01-11,SO61872,HL153,22087,2,296
2022-01-11,SO61872,HL5,22087,1,295
2022-01-11,SO61872,HL215,22087,1,278
2022-01-11,SO61872,HL223,22087,1,292
2022-01-11,SO61891,HL164,24568,3,295
2022-01-11,SO61891,HL6,24568,2,301
2022-01-11,SO61895,HL167,11869,2,275
2022-01-11,SO61895,HL224,11869,1,252
2022-01-11,SO61914,HL175,26056,1,277
2022-01-11,SO61914,HL249,26056,1,251
2022-01-11,SO61887,HL215,20595,2,251
2022-01-11,SO61887,HL223,20595,2,267
2022-01-11,SO61887,HL1,20595,1,265
2022-01-11,SO61912,HL1,13629,1,278
2022-01-11,SO61912,HL7,13629,1,293
2022-01-11,SO61912,HL75,13629,1,265
2022-01-11,SO61912,HL172,13629,1,301
2022-01-11,SO61892,HL167,29417,2,267
2022-01-11,SO61892,HL217,29417,2,260
2022-01-11,SO61892,HL228,29417,2,269
2022-01-11,SO61892,HL173,29417,1,255
2022-01-11,SO61901,HL162,14636,1,297
2022-01-11,SO61901,HL275,14636,1,297
2022-01-11,SO61921,HL168,23320,2,297
2022-01-11,SO61921,HL292,23320,1,297
2022-01-11,SO61896,HL215,11852,2,307
2022-01-11,SO61896,HL5,11852,1,307
2022-01-11,SO61896,HL224,11852,1,307
2022-01-11,SO61900,HL5,11602,1,307
2022-01-11,SO61905,HL6,13591,2,307
2022-01-11,SO61905,HL164,13591,2,307
2022-01-11,SO61905,HL166,13591,2,307
2022-01-11,SO61905,HL1,13591,1,307
2022-01-11,SO61905,HL261,13591,1,307
2022-01-11,SO61898,HL172,15864,2,307
2022-01-11,SO61889,HL153,24851,2,307
2022-01-11,SO61889,HL164,24851,2,307
2022-01-11,SO61917,HL94,21333,1,307
2022-01-11,SO61917,HL178,21333,1,307
2022-01-11,SO61904,HL165,14447,2,307
2022-01-11,SO61904,HL9,14447,1,307
2022-01-11,SO61904,HL74,14447,1,307
2022-01-11,SO61904,HL164,14447,1,307
2022-01-11,SO61882,HL172,14352,2,310
2022-01-11,SO61882,HL158,14352,1,310
2022-01-11,SO61870,HL167,26275,2,310
2022-01-11,SO61870,HL222,26275,1,310
2022-01-11,SO61876,HL164,21814,2,310
2022-01-11,SO61876,HL165,21814,2,310
2022-01-11,SO61915,HL228,24654,2,310
2022-01-11,SO61915,HL1,24654,1,310
2022-01-11,SO61915,HL217,24654,1,310
2022-01-11,SO61915,HL249,24654,1,310
2022-01-11,SO61861,HL87,20825,1,310
2022-01-11,SO61906,HL164,23425,2,310
2022-01-11,SO61906,HL166,23425,2,310
2022-01-11,SO61906,HL174,23425,1,310
2022-01-11,SO61906,HL269,23425,1,310
2022-01-11,SO61877,HL165,20449,2,310
2022-01-11,SO61868,HL153,24826,2,310
2022-01-11,SO61868,HL216,24826,2,310
2022-01-11,SO61868,HL2,24826,1,306
2022-01-11,SO61868,HL227,24826,1,306
2022-01-11,SO61863,HL9,11846,1,306
2022-01-11,SO61897,HL172,14341,2,306
2022-01-11,SO61897,HL215,14341,2,306
2022-01-11,SO61897,HL10,14341,1,306
2022-01-11,SO61897,HL224,14341,1,306
2022-01-11,SO61869,HL227,24774,1,306
2022-01-11,SO61893,HL6,16579,2,306
2022-01-11,SO61893,HL164,16579,2,306
2022-01-11,SO61893,HL166,16579,2,306
2022-01-11,SO61893,HL217,16579,1,306
2022-01-12,SO61948,HL171,14576,2,306
2022-01-12,SO61948,HL276,14576,1,306
2022-01-12,SO61930,HL167,28009,2,306
2022-01-12,SO61930,HL217,28009,1,306
2022-01-12,SO61940,HL215,20968,2,306
2022-01-12,SO61940,HL223,20968,2,306
2022-01-12,SO61969,HL6,11900,2,306
2022-01-12,SO61969,HL5,11900,1,306
2022-01-12,SO61969,HL176,11900,1,242
2022-01-12,SO61969,HL260,11900,1,208
2022-01-12,SO61947,HL172,12971,3,209
2022-01-12,SO61954,HL5,28557,1,203
2022-01-12,SO61954,HL248,28557,1,201
2022-01-12,SO61943,HL164,24188,2,238
2022-01-12,SO61943,HL171,24188,2,248
2022-01-12,SO61958,HL216,25218,2,214
2022-01-12,SO61958,HL226,25218,2,207
2022-01-12,SO61958,HL2,25218,1,209
2022-01-12,SO61958,HL93,25218,1,243
2022-01-12,SO61966,HL8,24051,1,217
2022-01-12,SO61966,HL91,24051,1,305
2022-01-12,SO61971,HL152,27501,3,239
2022-01-12,SO61971,HL164,27501,2,221
2022-01-12,SO61971,HL166,27501,2,225
2022-01-12,SO61971,HL271,27501,1,207
2022-01-12,SO61929,HL216,11181,3,230
2022-01-12,SO61959,HL92,24504,1,236
2022-01-12,SO61968,HL166,11896,2,219
2022-01-12,SO61968,HL171,11896,2,240
2022-01-12,SO61968,HL263,11896,1,214
2022-01-12,SO61944,HL228,26410,2,244
2022-01-12,SO61951,HL73,14471,1,248
2022-01-12,SO61951,HL224,14471,1,212
2022-01-12,SO61957,HL164,20614,2,224
2022-01-12,SO61957,HL166,20614,2,225
2022-01-12,SO61957,HL89,20614,1,238
2022-01-12,SO61935,HL6,20128,2,209
2022-01-12,SO61935,HL163,20128,1,243
2022-01-12,SO61941,HL164,24576,2,244
2022-01-12,SO61941,HL1,24576,1,201
2022-01-12,SO61941,HL9,24576,1,213
2022-01-12,SO61928,HL176,11502,1,243
2022-01-12,SO61945,HL167,12166,2,242
2022-01-12,SO61945,HL224,12166,1,231
2022-01-12,SO61946,HL164,17374,2,231
2022-01-12,SO61946,HL165,17374,2,305
2022-01-12,SO61946,HL167,17374,2,242
2022-01-12,SO61946,HL172,17374,2,215
2022-01-12,SO61962,HL6,25990,2,215
2022-01-12,SO61962,HL175,25990,1,304
2022-01-12,SO61962,HL261,25990,1,234
2022-01-12,SO61937,HL164,16154,2,208
2022-01-12,SO61965,HL1,20682,1,247
2022-01-12,SO61965,HL267,20682,1,240
2022-01-12,SO61926,HL176,11253,1,304
2022-01-12,SO61927,HL167,11253,2,309
2022-01-12,SO61931,HL217,27619,3,309
2022-01-12,SO61931,HL228,27619,2,309
2022-01-12,SO61953,HL167,15846,2,309
2022-01-12,SO61953,HL215,15846,2,309
2022-01-12,SO61953,HL78,15846,1,309
2022-01-12,SO61953,HL173,15846,1,309
2022-01-12,SO61953,HL224,15846,1,309
2022-01-12,SO61949,HL172,15906,3,309
2022-01-12,SO61949,HL74,15906,1,309
2022-01-12,SO61967,HL7,24101,1,309
2022-01-12,SO61967,HL94,24101,1,227
2022-01-12,SO61932,HL215,13268,2,227
2022-01-12,SO61932,HL223,13268,2,53
2022-01-12,SO61932,HL5,13268,1,64
2022-01-12,SO61956,HL5,20452,1,49
2022-01-12,SO61956,HL90,20452,1,96
2022-01-12,SO61956,HL160,20452,1,186
2022-01-12,SO61956,HL216,20452,1,124
2022-01-12,SO61956,HL227,20452,1,111
2022-01-12,SO61963,HL2,26060,1,282
2022-01-12,SO61963,HL249,26060,1,12
2022-01-12,SO61955,HL6,25758,2,284
2022-01-12,SO61955,HL1,25758,1,308
2022-01-12,SO61955,HL260,25758,1,308
2022-01-12,SO61936,HL164,17432,2,199
2022-01-12,SO61964,HL216,22749,2,199
2022-01-12,SO61964,HL1,22749,1,199
2022-01-12,SO61964,HL225,22749,1,199
2022-01-12,SO61964,HL291,22749,1,199
2022-01-12,SO61934,HL152,17410,2,199
2022-01-12,SO61934,HL10,17410,1,199
2022-01-12,SO61934,HL161,17410,1,199
2022-01-12,SO61942,HL216,23956,2,199
2022-01-12,SO61942,HL159,23956,1,200
2022-01-12,SO61924,HL167,25233,2,200
2022-01-12,SO61924,HL215,25233,2,200
2022-01-12,SO61950,HL172,14601,2,200
2022-01-12,SO61950,HL1,14601,1,200
2022-01-12,SO61950,HL75,14601,1,200
2022-01-12,SO61960,HL166,25231,3,200
2022-01-12,SO61960,HL92,25231,1,200
2022-01-12,SO61960,HL164,25231,1,200
2022-01-12,SO61960,HL174,25231,1,200
2022-01-12,SO61923,HL172,18270,2,200
2022-01-12,SO61923,HL160,18270,1,200
2022-01-12,SO61970,HL166,27877,3,200
2022-01-12,SO61970,HL164,27877,2,200
2022-01-12,SO61970,HL266,27877,1,200
2022-01-12,SO61938,HL172,13876,2,200
2022-01-12,SO61933,HL165,21771,3,200
2022-01-12,SO61933,HL164,21771,2,200
2022-01-12,SO61933,HL171,21771,2,199
2022-01-12,SO61925,HL7,19324,1,199
2022-01-12,SO61925,HL275,19324,1,199
2022-01-12,SO61952,HL167,14451,2,199
2022-01-12,SO61952,HL74,14451,1,307
2022-01-12,SO61952,HL215,14451,1,307
2022-01-12,SO61952,HL224,14451,1,307
2022-01-12,SO61961,HL6,23276,2,306
2022-01-12,SO61961,HL260,23276,1,308
2022-01-12,SO61939,HL227,15712,1,308
2022-01-12,SO61922,HL172,19098,3,87
2022-01-12,SO61922,HL2,19098,1,76
2022-01-12,SO61922,HL6,19098,1,210
2022-01-12,SO61922,HL177,19098,1,150
2022-01-13,SO62005,HL172,12042,2,310
2022-01-13,SO62005,HL75,12042,1,310
2022-01-13,SO62005,HL174,12042,1,306
2022-01-13,SO61990,HL164,13289,2,306
2022-01-13,SO61994,HL172,18081,2,306
2022-01-13,SO61984,HL167,16247,2,306
2022-01-13,SO61984,HL227,16247,1,306
2022-01-13,SO62009,HL215,13647,2,306
2022-01-13,SO62009,HL74,13647,1,306
2022-01-13,SO62009,HL224,13647,1,306
2022-01-13,SO62003,HL164,14485,2,306
2022-01-13,SO62003,HL165,14485,2,306
2022-01-13,SO62003,HL167,14485,2,306
2022-01-13,SO62003,HL78,14485,1,306
2022-01-13,SO61982,HL217,11501,2,306
2022-01-13,SO61982,HL174,11501,1,241
2022-01-13,SO62012,HL164,25943,3,215
2022-01-13,SO62012,HL166,25943,2,231
2022-01-13,SO62012,HL2,25943,1,309
2022-01-13,SO62012,HL260,25943,1,309
2022-01-13,SO61985,HL167,24263,2,309
2022-01-13,SO61985,HL227,24263,1,309
2022-01-13,SO61983,HL167,27648,3,309
2022-01-13,SO61983,HL225,27648,2,259
2022-01-13,SO62021,HL167,23100,3,272
2022-01-13,SO62021,HL225,23100,2,294
2022-01-13,SO62021,HL291,23100,1,256
2022-01-13,SO62008,HL92,24505,1,310
2022-01-13,SO61977,HL1,11116,1,307
2022-01-13,SO61977,HL160,11116,1,307
2022-01-13,SO61977,HL164,11116,1,307
2022-01-13,SO61977,HL165,11116,1,307
2022-01-13,SO62002,HL164,15908,3,307
2022-01-13,SO62002,HL165,15908,2,307
2022-01-13,SO62002,HL172,15908,2,307
2022-01-13,SO62002,HL175,15908,1,307
2022-01-13,SO62002,HL283,15908,1,307
2022-01-13,SO61987,HL216,24261,2,306
2022-01-13,SO61987,HL2,24261,1,306
2022-01-13,SO61987,HL227,24261,1,156
2022-01-13,SO62016,HL216,20145,2,52
2022-01-13,SO62016,HL226,20145,2,10
2022-01-13,SO62016,HL5,20145,1,147
2022-01-13,SO62016,HL91,20145,1,3
2022-01-13,SO62015,HL1,20437,1,76
2022-01-13,SO62015,HL93,20437,1,103
2022-01-13,SO62018,HL262,11906,1,182
2022-01-13,SO61992,HL215,21725,2,92
2022-01-13,SO61976,HL152,12038,3,108
2022-01-13,SO61976,HL215,12038,3,37
2022-01-13,SO61976,HL5,12038,1,114
2022-01-13,SO61981,HL172,16054,2,77
2022-01-13,SO61981,HL5,16054,1,62
2022-01-13,SO61981,HL275,16054,1,169
2022-01-13,SO61993,HL172,13902,3,29
2022-01-13,SO61980,HL164,17632,2,184
2022-01-13,SO61980,HL165,17632,2,52
2022-01-13,SO61980,HL2,17632,1,10
2022-01-13,SO61980,HL276,17632,1,91
2022-01-13,SO61998,HL224,11858,1,127
2022-01-13,SO61974,HL215,16711,2,178
2022-01-13,SO61974,HL5,16711,1,197
2022-01-13,SO61974,HL223,16711,1,177
2022-01-13,SO61973,HL215,16704,3,10
2022-01-13,SO61973,HL167,16704,2,108
2022-01-13,SO61973,HL223,16704,2,38
2022-01-13,SO62013,HL164,22234,2,62
2022-01-13,SO62013,HL166,22234,2,142
2022-01-13,SO62013,HL248,22234,1,36
2022-01-13,SO62000,HL168,13331,2,11
2022-01-13,SO62000,HL172,13331,2,12
2022-01-13,SO62000,HL5,13331,1,141
2022-01-13,SO62001,HL161,14867,1,107
2022-01-13,SO62001,HL276,14867,1,99
2022-01-13,SO61988,HL165,21724,3,63
2022-01-13,SO61988,HL164,21724,2,83
2022-01-13,SO61999,HL164,11342,2,41
2022-01-13,SO61999,HL166,11342,2,36
2022-01-13,SO61999,HL2,11342,1,51
2022-01-13,SO61978,HL216,27491,2,151
2022-01-13,SO61978,HL2,27491,1,15
2022-01-13,SO62020,HL152,11767,2,44
2022-01-13,SO62020,HL1,11767,1,147
2022-01-13,SO62020,HL263,11767,1,96
2022-01-13,SO62014,HL249,25979,1,173
2022-01-13,SO61997,HL215,11795,2,62
2022-01-13,SO61997,HL224,11795,1,16
2022-01-13,SO62017,HL271,12807,1,15
2022-01-13,SO62006,HL6,24201,2,113
2022-01-13,SO62006,HL5,24201,1,102
2022-01-13,SO62006,HL262,24201,1,29
2022-01-13,SO61972,HL171,11882,2,129
2022-01-13,SO62007,HL267,23433,1,101
2022-01-13,SO61995,HL167,19507,2,41
2022-01-13,SO61995,HL216,19507,2,199
2022-01-13,SO62010,HL215,13649,2,199
2022-01-13,SO62010,HL1,13649,1,308
2022-01-13,SO62010,HL78,13649,1,308
2022-01-13,SO62010,HL224,13649,1,308
2022-01-13,SO61991,HL165,27633,3,308
2022-01-13,SO61991,HL164,27633,2,308
2022-01-13,SO61991,HL167,27633,2,308
2022-01-13,SO61991,HL215,27633,2,308
2022-01-13,SO61996,HL216,27938,2,281
2022-01-13,SO61996,HL2,27938,1,276
2022-01-13,SO61989,HL164,21692,3,295
2022-01-13,SO61989,HL165,21692,2,252
2022-01-13,SO61986,HL223,23333,2,281
2022-01-13,SO61986,HL2,23333,1,278
2022-01-13,SO61986,HL10,23333,1,261
2022-01-13,SO61986,HL215,23333,1,295
2022-01-13,SO62019,HL2,14224,1,293
2022-01-13,SO62019,HL247,14224,1,269
2022-01-13,SO61979,HL164,24870,2,254
2022-01-13,SO61979,HL166,24870,2,299
2022-01-13,SO61979,HL89,24870,1,268
2022-01-13,SO62004,HL172,15905,2,261
2022-01-13,SO62004,HL73,15905,1,275
2022-01-13,SO62004,HL173,15905,1,295
2022-01-13,SO62011,HL169,23819,2,261
2022-01-13,SO62011,HL266,23819,1,255
2022-01-13,SO61975,HL167,21971,2,307
2022-01-13,SO61975,HL223,21971,2,307
2022-01-14,SO62037,HL217,28187,2,307
2022-01-14,SO62037,HL1,28187,1,310
2022-01-14,SO62066,HL215,14617,2,310
2022-01-14,SO62066,HL223,14617,2,310
2022-01-14,SO62066,HL2,14617,1,310
2022-01-14,SO62066,HL275,14617,1,306
2022-01-14,SO62064,HL2,13444,1,306
2022-01-14,SO62064,HL172,13444,1,306
2022-01-14,SO62027,HL1,15146,1,306
2022-01-14,SO62039,HL227,24512,1,306
2022-01-14,SO62049,HL164,17547,1,306
2022-01-14,SO62040,HL223,12196,2,210
2022-01-14,SO62040,HL2,12196,1,247
2022-01-14,SO62040,HL215,12196,1,304
2022-01-14,SO62023,HL215,11370,2,247
2022-01-14,SO62023,HL222,11370,2,202
2022-01-14,SO62042,HL216,24624,3,226
2022-01-14,SO62042,HL167,24624,2,232
2022-01-14,SO62042,HL227,24624,1,219
2022-01-14,SO62031,HL164,19626,2,241
2022-01-14,SO62031,HL166,19626,2,235
2022-01-14,SO62026,HL178,17061,1,263
2022-01-14,SO62083,HL92,27798,1,201
2022-01-14,SO62083,HL177,27798,1,232
2022-01-14,SO62069,HL164,14656,3,303
2022-01-14,SO62069,HL165,14656,2,218
2022-01-14,SO62069,HL8,14656,1,210
2022-01-14,SO62069,HL75,14656,1,240
2022-01-14,SO62055,HL164,19306,2,309
2022-01-14,SO62055,HL154,19306,1,309
2022-01-14,SO62035,HL1,14428,1,309
2022-01-14,SO62035,HL77,14428,1,309
2022-01-14,SO62080,HL291,23257,1,309
2022-01-14,SO62072,HL164,14461,2,309
2022-01-14,SO62072,HL165,14461,2,309
2022-01-14,SO62072,HL76,14461,1,309
2022-01-14,SO62053,HL6,16584,2,227
2022-01-14,SO62053,HL161,16584,1,83
2022-01-14,SO62053,HL176,16584,1,199
2022-01-14,SO62059,HL216,18619,3,28
2022-01-14,SO62059,HL1,18619,1,184
2022-01-14,SO62032,HL270,21679,1,105
2022-01-14,SO62036,HL216,11142,3,61
2022-01-14,SO62036,HL226,11142,3,309
2022-01-14,SO62036,HL5,11142,1,306
2022-01-14,SO62060,HL6,28879,2,19
2022-01-14,SO62060,HL216,28879,2,309
2022-01-14,SO62060,HL2,28879,1,306
2022-01-14,SO62060,HL174,28879,1,309
2022-01-14,SO62046,HL162,19715,1,304
2022-01-14,SO62046,HL175,19715,1,307
2022-01-14,SO62079,HL215,13645,2,306
2022-01-14,SO62079,HL5,13645,1,307
2022-01-14,SO62079,HL76,13645,1,200
2022-01-14,SO62079,HL224,13645,1,308
2022-01-14,SO62086,HL1,22582,1,252
2022-01-14,SO62086,HL291,22582,1,200
2022-01-14,SO62054,HL215,17712,2,91
2022-01-14,SO62054,HL223,17712,2,139
2022-01-14,SO62054,HL172,17712,1,67
2022-01-14,SO62050,HL215,14729,2,139
2022-01-14,SO62025,HL175,18727,1,169
2022-01-14,SO62022,HL171,11507,2,52
2022-01-14,SO62043,HL164,23693,3,28
2022-01-14,SO62043,HL223,23693,2,16
2022-01-14,SO62043,HL5,23693,1,116
2022-01-14,SO62043,HL10,23693,1,104
2022-01-14,SO62029,HL6,17327,2,126
2022-01-14,SO62067,HL165,13029,2,76
